rosa sanchez,pr,465
rosalia,ks,127
rosalia,wa,567
rosalie,ne,165
rosamond,ca,20024
rosaryville,md,10844
rosburg,wa,385
roscoe,il,10505
roscoe,sd,299
roscoe,mn,108
roscoe,pa,784
roscoe,ne,57
roscoe,mt,55
roscoe,ny,607
roscoe,mo,118
roscoe,tx,1293
roscommon,mi,1053
rose,ok,214
rose bud,ar,487
rose city,mi,631
rose city,tx,527
rose creek,mn,419
rose farm,oh,269
rose hill,nc,1635
rose hill,il,79
rose hill,ks,3695
rose hill,va,21865
rose hill,ia,165
rose hill acres,tx,435
rose hills,ca,2817
rose lodge,or,1478
rose valley,pa,949
roseau,mn,2826
roseboro,nc,1171
rosebud,sd,1528
rosebud,tx,1376
rosebud,mt,115
rosebud,mo,406
roseburg,or,43948
roseburg north,or,5904
rosebush,mi,366
rosedale,nm,233
rosedale,ok,72
rosedale,la,766
rosedale,ca,17603
rosedale,md,19151
rosedale,in,707
rosedale,ms,1685
rosedale,wa,4459
roseland,in,631
roseland,la,1259
roseland,nj,5937
roseland,fl,1728
roseland,ca,5717
roseland,ks,72
roseland,ne,265
roselawn,in,4594
roselle,nj,21976
roselle,il,22794
roselle park,nj,13821
rosemead,ca,54554
rosemont,md,312
rosemont,ca,23700
rosemont,il,4151
rosemount,oh,2068
rosemount,mn,24344
rosenberg,tx,37661
rosendale,mo,143
rosendale,wi,1036
rosendale hamlet,ny,1212
rosenhayn,nj,1324
rosepine,la,1629
roseto,pa,1555
roseville,mn,36314
roseville,mi,47501
roseville,pa,187
roseville,il,952
roseville,ia,0
roseville,ca,135329
roseville,oh,1839
rosewood,oh,175
rosewood heights,il,3981
rosharon,tx,1392
rosholt,wi,488
rosholt,sd,424
rosiclare,il,1054
rosine,ky,93
rosita,tx,2576
roslyn,ny,2913
roslyn,wa,947
roslyn,sd,173
roslyn estates,ny,1254
roslyn harbor,ny,1115
roslyn heights,ny,6802
rosman,nc,603
ross,oh,3466
ross,ca,2480
ross,tx,280
ross,nd,113
ross corner,nj,66
rossburg,oh,187
rosser,tx,375
rossford,oh,6524
rossie,ia,68
rossiter,pa,646
rosslyn farms,pa,415
rossmoor,nj,3157
rossmoor,ca,10920
rossmore,wv,674
rossmoyne,oh,1749
rosston,ok,32
rosston,ar,241
rossville,il,1257
rossville,ga,3984
rossville,tn,858
rossville,in,1627
rossville,ks,1139
rossville,md,15219
roswell,sd,2
roswell,nm,49119
roswell,oh,216
roswell,ga,94786
rotan,tx,1458
rote,pa,683
rothbury,mi,445
rothsay,mn,479
rothschild,wi,5325
rothsville,pa,2699
rothville,mo,95
rotonda,fl,8981
rougemont,nc,847
rough and ready,ca,786
rough rock,az,585
roulette,pa,852
round hill,va,668
round hill village,nv,749
round lake,mn,374
round lake,il,18444
round lake,ny,684
round lake beach,il,284607
round lake heights,il,2696
round lake park,il,7704
round mountain,tx,176
round mountain,ca,98
round rock,az,725
round rock,tx,123678
round top,tx,91
round valley,az,832
round valley,ca,484
roundup,mt,1857
rouse,ca,2044
rouses point,ny,2152
rouseville,pa,485
rouzerville,pa,829
rowan,ia,155
rowe,nm,271
rowena,or,218
rowes run,pa,618
rowesville,sc,287
rowland,nc,1014
rowland heights,ca,50572
rowlesburg,wv,577
rowlett,tx,62868
rowley,ia,266
roxana,il,1465
roxboro,nc,9577
roxborough park,co,9588
roxbury,ks,73
roxie,ms,473
roxobel,nc,215
roxton,tx,642
roy,mt,124
roy,ut,38595
roy,wa,820
roy,nm,231
roy lake,mn,11
royal,ia,415
royal,ne,59
royal,il,291
royal center,in,838
royal city,wa,2205
royal kunia,hi,14396
royal lakes,il,186
royal oak,mi,59112
royal palm beach,fl,38592
royal palm estates,fl,3416
royal pines,nc,4829
royalton,pa,1023
royalton,mn,1208
royalton,il,1126
royersford,pa,4776
royse city,tx,12567
royston,ga,2994
rozel,ks,146
ruby,ak,158
ruby,sc,347
ruch,or,765
ruckersville,va,1122
rudd,ia,348
rudolph,wi,424
rudolph,oh,609
rudy,ar,163
rudyard,mt,149
ruffin,nc,419
rufus,or,249
rugby,nd,2654
ruhenstroth,nv,1212
ruidoso,nm,9269
ruidoso downs,nm,2583
rule,tx,616
ruleville,ms,2662
rulo,ne,162
ruma,il,309
rumson,nj,6864
runaway bay,tx,1492
runge,tx,1092
runnells,ia,520
runnemede,nj,8390
running springs,ca,4427
running water,sd,31
rupert,id,6643
rupert,wv,919
rupert,pa,177
rural hall,nc,3196
rural hill,tn,1897
rural retreat,va,1462
rural valley,pa,827
rush center,ks,159
rush city,mn,2955
rush hill,mo,147
rush springs,ok,1251
rush valley,ut,485
rushford,mn,1715
rushford village,mn,811
rushmere,va,1024
rushmore,mn,339
rushsylvania,oh,521
rushville,ne,873
rushville,il,2972
rushville,ny,676
rushville,in,6425
rushville,mo,272
rushville,oh,310
rusk,tx,4682
ruskin,ne,116
ruskin,fl,22162
ruso,nd,4
russell,ar,218
russell,ga,1391
russell,ia,532
russell,ky,3226
russell,ks,4069
russell,pa,1356
russell,mn,338
russell gardens,ny,958
russell springs,ks,24
russell springs,ky,2569
russells point,oh,6447
russellton,pa,1482
russellville,oh,519
russellville,sc,175
russellville,ky,6823
russellville,il,87
russellville,al,9732
russellville,in,352
russellville,ar,34373
russellville,mo,820
russia,oh,656
russian mission,ak,338
russiaville,in,1094
rustburg,va,1374
ruston,wa,828
ruston,la,28199
ruth,nc,413
ruth,nv,276
ruth,ca,214
rutherford,ca,77
rutherford,pa,5001
rutherford,tn,1086
rutherford,nj,18782
rutherford college,nc,1314
rutherfordton,nc,4031
ruthton,mn,223
ruthven,ia,706
ruthville,nd,377
rutland,il,308
rutland,vt,18571
rutland,oh,383
rutland,nd,155
rutland,ia,123
rutledge,ga,801
rutledge,al,464
rutledge,tn,1350
rutledge,mo,111
rutledge,mn,221
rutledge,pa,798
ryan,ia,346
ryan,ok,774
ryan park,wy,0
ryder,nd,79
ryderwood,wa,332
rye,ny,16009
rye,ar,184
rye,co,160
rye,az,108
rye brook,ny,9589
ryegate,mt,233
ryland heights,ky,1045
s.n.p.j.,pa,18
sabana,pr,1093
sabana eneas,pr,1204
sabana grande,pr,9639
sabana hoyos,pr,2188
sabana seca,pr,8061
sabetha,ks,2523
sabillasville,md,263
sabin,mn,552
sabina,oh,2495
sabinal,tx,1696
sabula,ia,547
sac city,ia,2098
sacate village,az,177
sacaton,az,2338
sacaton flats village,az,457
sachse,tx,25937
sackets harbor,ny,1435
saco,mt,195
saco,me,19485
sacramento,ca,1854698
sacramento,nm,148
sacramento,ky,441
sacred heart,mn,507
saddle butte,mt,30
saddle ridge,co,96
saddle river,nj,3262
saddle rock,ny,983
saddle rock estates,ny,253
saddlebrooke,az,10300
saddlebrooke,mo,239
sadieville,ky,349
sadler,tx,368
sadorus,il,403
saegertown,pa,962
safety harbor,fl,17844
safford,az,19302
sag harbor,ny,2292
sagamore,ma,3602
sagaponack,ny,324
sageville,ia,103
saginaw,tx,23014
saginaw,mo,302
saginaw,mi,119336
saguache,co,498
sahuarita,az,47229
sailor springs,il,93
saks,al,10535
salado,tx,2288
salamanca,ny,5459
salamatof,ak,1055
salamonia,in,154
salcha,ak,1080
sale city,ga,347
sale creek,tn,2596
salem,ky,729
salem,ne,104
salem,mo,4886
salem,ma,43415
salem,va,25862
salem,sd,1277
salem,oh,17829
salem,ga,403
salem,ok,60
salem,ar,1608
salem,in,6391
salem,il,7954
salem,nm,737
salem,nc,2181
salem,ut,8210
salem,or,259816
salem,sc,153
salem,nj,5310
salem,ia,382
salem,wv,1492
salem heights,oh,3132
salemburg,nc,416
salesville,oh,105
salesville,ar,462
salida,co,7452
salida,ca,14424
salina,ks,46782
salina,ok,1387
salina,ut,2551
salinas,ca,193590
salinas,pr,5081
saline,la,263
saline,mi,9291
salineno,tx,133
salineno north,tx,61
salineville,oh,1238
salisbury,md,106034
salisbury,nc,33849
salisbury,ny,12474
salisbury,pa,688
salisbury,mo,1536
salisbury mills,ny,241
salix,pa,1374
salix,ia,386
salladasburg,pa,229
salley,sc,418
sallis,ms,123
sallisaw,ok,7818
salmon,id,3079
salmon brook,ct,2549
salmon creek,ca,49
salmon creek,wa,21068
salome,az,1296
salt creek,co,670
salt creek commons,in,2515
salt lake city,ut,1098400
salt lick,ky,323
salt point,ny,84
salt rock,wv,553
saltaire,ny,41
saltillo,pa,337
saltillo,ms,4516
saltillo,tn,533
saltillo,in,91
salton city,ca,5487
salton sea beach,ca,549
saltsburg,pa,817
saltville,va,1942
saluda,sc,3588
saluda,nc,697
saluda,va,675
salunga,pa,2948
salvisa,ky,451
salvo,nc,269
salyersville,ky,1761
sam rayburn,tx,742
samak,ut,300
samburg,tn,206
sammamish,wa,64548
sammons point,il,267
sammy martinez,tx,113
samnorwood,tx,43
samoa,ca,207
samoset,fl,3922
samson,al,1887
samsula-spruce creek,fl,5489
san acacia,nm,66
san acacio,co,56
san andreas,ca,3241
san angelo,tx,99890
san anselmo,ca,12580
san antonio,fl,1409
san antonio,nm,14
san antonio,tx,2002530
san antonio,pr,7592
san antonio heights,ca,3092
san antonito,nm,1141
san ardo,ca,623
san augustine,tx,1886
san benito,tx,24528
san bernardino,ca,216995
san bruno,ca,43299
san buenaventura,ca,110790
san carlos,az,4395
san carlos,ca,30499
san carlos,tx,3011
san carlos i,tx,106
san carlos ii,tx,478
san carlos park,fl,17597
san castle,fl,4170
san clemente,ca,65267
san cristobal,nm,291
san diego,tx,4542
san diego,ca,3210314
san diego country estates,ca,10633
san dimas,ca,34326
san elizario,tx,9173
san felipe,tx,821
san felipe pueblo,nm,2786
san fernando,tx,38
san fernando,ca,24714
san fidel,nm,564
san francisco,ca,3603761
san gabriel,ca,40514
san german,pr,11526
san geronimo,ca,444
san ildefonso pueblo,nm,725
san isidro,tx,296
san isidro,pr,6958
san jacinto,ca,48254
san joaquin,ca,4024
san jon,nm,200
san jose,ca,1821899
san jose,pr,2556
san jose,az,599
san jose,il,611
san jose,nm,680
san juan,pr,341657
san juan,tx,36981
san juan bautista,ca,1976
san juan capistrano,ca,36064
san leandro,ca,90553
san leanna,tx,524
san leon,tx,4890
san lorenzo,nm,158
san lorenzo,ca,25101
san lorenzo,pr,7984
san lucas,ca,346
san luis,co,636
san luis,nm,68
san luis,az,30647
san luis obispo,ca,62398
san manuel,az,3714
san mar,md,188
san marcos,ca,96198
san marcos,tx,74212
san marino,ca,13327
san martin,ca,7313
san mateo,ca,104748
san mateo,nm,412
san miguel,az,297
san miguel,nm,1094
san miguel,ca,3137
san pablo,ca,31156
san pablo,nm,1230
san pasqual,ca,1966
san patricio,tx,382
san pedro,tx,330
san pedro,nm,131
san perlita,tx,557
san pierre,in,104
san rafael,nm,892
san rafael,ca,59070
san ramon,ca,75931
san saba,tx,3080
san sebastian,pr,8614
san simeon,ca,523
san simon,az,132
san tan valley,az,90665
san ygnacio,tx,607
san ysidro,nm,197
sanatoga,pa,8573
sanborn,nd,180
sanborn,ia,1384
sanborn,mn,314
sanborn,ny,1210
sanbornville,nh,724
sanctuary,tx,313
sand city,ca,387
sand coulee,mt,229
sand fork,wv,151
sand hill,ok,414
sand hill,pa,2342
sand lake,mi,528
sand point,ak,1076
sand ridge,ny,698
sand rock,al,554
sand springs,tx,824
sand springs,ok,19909
sandborn,in,407
sanders,az,541
sanders,ky,235
sanderson,tx,616
sandersville,ga,6867
sandersville,ms,724
sandia,tx,875
sandia heights,nm,3337
sandia knolls,nm,1414
sandia park,nm,72
sandoval,il,1221
sandoval,tx,0
sandpoint,id,12349
sands point,ny,2908
sandston,va,6908
sandstone,mn,2631
sandusky,mi,2625
sandusky,oh,47188
sandwich,il,7387
sandy,or,11595
sandy,pa,1645
sandy,ut,96145
sandy creek,ny,729
sandy creek,nc,276
sandy hollow-escondidas,tx,388
sandy hook,wi,405
sandy hook,md,95
sandy hook,ky,614
sandy lake,pa,638
sandy level,va,402
sandy oaks,tx,4498
sandy point,tx,233
sandy ridge,pa,220
sandy springs,ga,106739
sandy valley,nv,1228
sandyfield,nc,431
sandyville,oh,333
sandyville,ia,53
sanford,fl,59317
sanford,nc,34557
sanford,al,254
sanford,mi,841
sanford,tx,159
sanford,co,876
sanford,me,29264
sanford,va,72
sangaree,sc,8161
sanger,ca,27582
sanger,tx,7128
sangrey,mt,268
sanibel,fl,7363
sankertown,pa,633
sanostee,nm,495
sans souci,sc,9187
sansom park,tx,5836
santa ana,ca,334136
santa ana pueblo,nm,675
santa anna,tx,1044
santa barbara,ca,204034
santa barbara,pr,5007
santa clara,tx,741
santa clara,ut,7418
santa clara,pr,1037
santa clara,nm,1800
santa clara,ca,127134
santa clara pueblo,nm,967
santa clarita,ca,309378
santa claus,in,2411
santa claus,ga,161
santa cruz,az,0
santa cruz,nm,321
santa cruz,tx,13
santa cruz,ca,177556
santa fe,nm,110078
santa fe,tx,13442
santa fe springs,ca,17980
santa isabel,pr,6042
santa margarita,ca,1394
santa maria,ca,140219
santa maria,tx,808
santa monica,ca,92306
santa monica,tx,64
santa nella,ca,1976
santa paula,ca,30747
santa rita,mt,212
santa rosa,tx,2807
santa rosa,ca,321908
santa rosa,az,390
santa rosa,nm,2495
santa rosa valley,ca,3456
santa susana,ca,1042
santa teresa,nm,4784
santa venetia,ca,4924
santa ynez,ca,4377
santaquin,ut,12683
santee,sc,914
santee,ne,341
santee,ca,58113
santel,tx,0
santiago,wa,26
santo domingo,pr,3868
santo domingo pueblo,nm,2596
sappington,mo,7519
sapulpa,ok,20843
sarah ann,wv,262
sarahsville,oh,170
saraland,al,14576
saranac,mi,1324
saranac lake,ny,7522
saranap,ca,6235
sarasota,fl,706245
sarasota springs,fl,16386
saratoga,nc,406
saratoga,ca,30905
saratoga,in,241
saratoga,wy,1655
saratoga springs,ny,67582
saratoga springs,ut,29608
sarben,ne,96
sarcoxie,mo,1301
sardinia,oh,950
sardis,oh,559
sardis,ky,101
sardis,ms,1595
sardis,tn,365
sardis,ga,971
sardis city,al,1796
sarepta,la,847
sargeant,mn,61
sargent,ne,506
sarita,tx,474
sarles,nd,27
saronville,ne,45
sartell,mn,17752
sasakwa,ok,141
sasser,ga,252
satanta,ks,1159
satartia,ms,54
satellite beach,fl,11056
saticoy,ca,1005
satilla,ga,514
satsop,wa,572
satsuma,al,6154
sattley,ca,57
saucier,ms,1030
saugatuck,mi,978
saugerties,ny,3868
saugerties south,ny,1911
sauget,il,149
sauk centre,mn,4313
sauk city,wi,3468
sauk rapids,mn,13722
sauk village,il,10452
saukville,wi,4419
saulsbury,tn,94
sault ste. marie,mi,12637
saunemin,il,402
sausal,nm,1667
sausalito,ca,7141
sautee-nacoochee,ga,150
savage,mn,31352
savage,md,6577
savage,mt,375
savage town,va,0
savageville,va,45
savanna,ok,657
savanna,il,3125
savannah,oh,413
savannah,mo,5269
savannah,tx,4601
savannah,tn,8333
savannah,ga,280082
savona,ny,795
savonburg,ks,102
savoonga,ak,698
savoy,tx,830
savoy,il,8272
saw creek,pa,3771
sawgrass,fl,4571
sawmill,az,706
sawmills,nc,5180
sawpit,co,42
sawyer,nd,334
sawyer,ks,129
sawyer,ok,316
sawyerville,il,265
sawyerwood,oh,1323
saxapahaw,nc,1370
saxis,va,235
saxman,ak,384
saxon,sc,3792
saxon,wi,76
saxonburg,pa,1464
saxton,pa,702
saxtons river,vt,546
saybrook,il,677
saybrook manor,ct,1055
saylorsburg,pa,388
saylorville,ia,3715
sayner,wi,179
sayre,pa,17500
sayre,ok,4146
sayreville,nj,45325
sayville,ny,16143
scaggsville,md,9142
scales mound,il,360
scalp level,pa,721
scammon,ks,448
scammon bay,ak,530
scandia,ks,347
scandia,mn,4120
scandinavia,wi,354
scanlon,mn,965
scappoose,or,7262
scarbro,wv,636
scarsdale,ny,18079
scarville,ia,70
scenic,az,1608
scenic oaks,tx,5804
schaefferstown,pa,1116
schaghticoke,ny,586
schall circle,fl,1293
schaller,ia,735
schaumburg,il,74184
schell city,mo,239
schellsburg,pa,328
schenectady,ny,65625
schenevus,ny,501
schererville,in,28633
schertz,tx,40092
schiller park,il,11640
schlater,ms,295
schleswig,ia,874
schlusser,pa,5139
schnecksville,pa,3044
schneider,in,263
schoenchen,ks,205
schoeneck,pa,1078
schofield,wi,2186
schofield barracks,hi,20229
schoharie,ny,831
schoolcraft,mi,1561
schram city,il,557
schriever,la,6385
schroon lake,ny,511
schubert,pa,195
schulenburg,tx,2779
schulter,ok,501
schurz,nv,1048
schuyler,va,32
schuyler,ne,6256
schuylerville,ny,1366
schuylkill haven,pa,5155
schwenksville,pa,1393
science hill,ky,696
scio,or,960
scio,oh,729
sciota,il,58
sciotodale,oh,1106
scipio,ut,329
scipio,in,90
scissors,tx,3635
scobey,mt,1022
scofield,ut,22
scooba,ms,694
scotch meadows,nc,666
scotchtown,ny,8897
scotia,ny,7707
scotia,ca,734
scotia,ne,291
scotia,sc,201
scotland,pa,700
scotland,va,123
scotland,in,146
scotland,tx,491
scotland,ga,343
scotland,sd,817
scotland neck,nc,1899
scotsdale,mo,223
scott,la,8768
scott,oh,274
scott,ar,28
scott afb,il,2913
scott city,mo,5136
scott city,ks,3680
scottdale,pa,4179
scottdale,ga,10217
scotts corners,ny,567
scotts hill,tn,975
scotts mills,or,384
scotts valley,ca,11945
scottsbluff,ne,25662
scottsboro,al,9874
scottsburg,ny,112
scottsburg,va,129
scottsburg,in,11416
scottsdale,az,249950
scottsville,ky,4473
scottsville,ks,24
scottsville,ny,1950
scottsville,va,612
scottsville,tx,366
scottville,mi,1217
scottville,il,111
scranton,nd,276
scranton,ia,530
scranton,ar,222
scranton,ks,682
scranton,pa,389022
scranton,sc,827
scraper,ok,141
screven,ga,765
scribner,ne,821
scurry,tx,747
sea breeze,nc,1775
sea bright,nj,1389
sea cliff,ny,5100
sea girt,nj,1774
sea isle city,nj,2068
sea ranch,ca,1137
sea ranch lakes,fl,739
seabeck,wa,1141
seaboard,nc,555
seabrook,md,17808
seabrook,ma,425
seabrook,tx,13693
seabrook beach,nh,932
seabrook farms,nj,2363
seabrook island,sc,1858
seacliff,ca,3231
seadrift,tx,1500
seaford,de,7750
seaford,ny,15405
seaforth,mn,83
seagoville,tx,16715
seagraves,tx,2814
seagrove,nc,227
seal beach,ca,24326
sealy,tx,5995
seama,nm,299
seaman,oh,901
searchlight,nv,310
searcy,ar,27180
searingtown,ny,4572
searles,mn,210
searles valley,ca,1592
searsboro,ia,144
seaside,or,8817
seaside,ca,118110
seaside heights,nj,2903
seaside park,nj,1549
seat pleasant,md,4823
seatac,wa,29140
seaton,il,204
seatonville,il,301
seattle,wa,3643765
seba dalkai,az,144
sebastian,tx,1591
sebastian,fl,25174
sebastopol,ca,7666
sebastopol,ms,278
sebeka,mn,675
sebewaing,mi,1652
seboyeta,nm,47
sebree,ky,1543
sebring,fl,62814
sebring,oh,4240
secaucus,nj,20215
seco mines,tx,390
second mesa,az,1695
seconsett island,ma,18
secor,il,361
secretary,md,505
section,al,745
security-widefield,co,37325
sedalia,co,161
sedalia,ky,402
sedalia,nc,671
sedalia,mo,26399
sedan,mn,47
sedan,mt,118
sedan,ks,1034
sedgewickville,mo,170
sedgwick,co,143
sedgwick,ar,158
sedgwick,ks,1665
sedillo,nm,794
sedley,va,349
sedona,az,6967
sedro-woolley,wa,11838
seeley,ca,1573
seeley lake,mt,897
seelyville,in,1024
seffner,fl,8239
seguin,tx,27768
segundo,co,127
sehili,az,107
seibert,co,216
seiling,ok,861
sekiu,wa,50
selah,wa,7859
selawik,ak,850
selby,sd,643
selbyville,de,2450
selden,ks,212
selden,ny,19928
seldovia,ak,276
seldovia village,ak,180
selfridge,nd,173
seligman,az,471
seligman,mo,845
selinsgrove,pa,5922
sellers,sc,206
sellersburg,in,8860
sellersville,pa,4316
sells,az,2688
selma,ca,44626
selma,tx,10712
selma,nc,6684
selma,in,835
selma,al,21083
selma,or,585
selma,va,419
selmer,tn,3877
selmont-west selmont,al,2250
seltzer,pa,259
selz,nd,26
seminary,ms,301
seminole,ok,5756
seminole,fl,18576
seminole,tx,7613
seminole manor,fl,3226
semmes,al,4934
sena,nm,140
senath,mo,1666
senatobia,ms,6293
seneca,ks,2039
seneca,sc,26818
seneca,mo,2383
seneca,or,207
seneca,pa,1220
seneca,sd,37
seneca,ne,66
seneca,il,2268
seneca gardens,ky,716
seneca knolls,ny,2136
senecaville,oh,443
senoia,ga,4213
sentinel,ok,861
sentinel butte,nd,63
sequim,wa,20750
sequoia crest,ca,0
sequoyah,ok,863
serenada,tx,1679
sereno del mar,ca,63
sergeant bluff,ia,4706
sesser,il,1890
setauket-east setauket,ny,13654
seth ward,tx,1765
seven corners,va,8498
seven devils,nc,205
seven fields,pa,2777
seven hills,oh,11663
seven hills,co,81
seven lakes,nc,4512
seven mile,az,748
seven mile,oh,780
seven mile ford,va,694
seven oaks,tx,124
seven oaks,sc,15631
seven points,tx,1497
seven springs,nc,110
seven springs,pa,25
seven valleys,pa,511
seventh mountain,or,316
severance,ks,91
severance,co,3606
severn,md,49076
severn,nc,246
severna park,md,38725
severy,ks,232
sevierville,tn,24958
seville,oh,7731
seville,ga,132
seville,ca,565
seville,fl,646
sewall's point,fl,2193
sewanee,tn,2377
seward,ks,63
seward,ne,6843
seward,ak,2831
seward,pa,472
sewaren,nj,2437
sewickley,pa,3839
sewickley heights,pa,811
sewickley hills,pa,724
sexton,ia,42
sextonville,wi,371
seymour,tx,2620
seymour,tn,10574
seymour,wi,3508
seymour,in,23031
seymour,mo,1993
seymour,ia,706
seymour,il,312
shabbona,il,920
shackle island,tn,2694
shade gap,pa,104
shadeland,in,1868
shadow lake,wa,2655
shady cove,or,3580
shady dale,ga,236
shady grove,ok,428
shady hills,fl,11850
shady hollow,tx,4510
shady point,ok,997
shady shores,tx,2890
shady side,md,5865
shady spring,wv,3584
shadybrook,tx,1535
shadyside,oh,3612
shafer,mn,1074
shaft,md,461
shafter,ca,20889
shageluk,ak,79
shaker heights,oh,27440
shakopee,mn,40893
shaktoolik,ak,257
shalimar,fl,808
shallotte,nc,4092
shallowater,tx,3295
shambaugh,ia,181
shamokin,pa,28903
shamokin dam,pa,1742
shamrock,tx,1870
shamrock,ok,27
shamrock lakes,in,219
shandon,ca,1219
shaniko,or,37
shanksville,pa,223
shannon,ga,1978
shannon,ms,1771
shannon,nc,343
shannon,il,704
shannon city,ia,70
shannon hills,ar,3806
shannondale,wv,3514
shanor-northvue,pa,5021
shark river hills,nj,3967
sharon,tn,922
sharon,wi,1576
sharon,nd,92
sharon,ks,149
sharon,ms,1401
sharon,ok,135
sharon,sc,589
sharon,ga,131
sharon,pa,13259
sharon hill,pa,5704
sharon springs,ks,764
sharon springs,ny,532
sharonville,oh,13797
sharpes,fl,3016
sharpsburg,pa,3357
sharpsburg,nc,2017
sharpsburg,ga,361
sharpsburg,ia,87
sharpsburg,ky,342
sharpsburg,md,639
sharpsville,pa,4165
sharpsville,in,576
sharptown,md,650
shartlesville,pa,526
shasta,ca,1776
shasta lake,ca,10190
shattuck,ok,1293
shavano park,tx,3793
shaver lake,ca,552
shavertown,pa,2206
shaw,ms,1750
shaw heights,co,5534
shawano,wi,10158
shawmut,mt,59
shawnee,oh,643
shawnee,ok,35833
shawnee,ks,65513
shawnee hills,oh,787
shawneeland,va,1629
shawneetown,il,1128
shawsville,va,1834
sheakleyville,pa,134
sheatown,pa,756
sheboygan,wi,69920
sheboygan falls,wi,7928
shedd,or,449
sheep springs,nm,270
sheffield,pa,1241
sheffield,al,8930
sheffield,il,882
sheffield,ia,1118
sheffield,oh,4194
sheffield lake,oh,8976
shelbina,mo,1614
shelburn,in,1217
shelburne falls,ma,1738
shelby,mt,2813
shelby,al,1413
shelby,mi,2023
shelby,ia,619
shelby,oh,9011
shelby,nc,26962
shelby,ne,707
shelby,ms,2035
shelby,in,465
shelbyville,mo,521
shelbyville,tn,21182
shelbyville,il,4823
shelbyville,ky,23305
shelbyville,in,20663
sheldahl,ia,323
sheldon,mo,520
sheldon,tx,1356
sheldon,il,988
sheldon,nd,120
sheldon,ia,4772
sheldon,wi,218
shell,wy,169
shell knob,mo,1075
shell lake,wi,1328
shell point,sc,2453
shell ridge,ca,1328
shell rock,ia,1287
shell valley,nd,1360
shelley,id,4704
shellman,ga,967
shellsburg,ia,965
shelly,mn,184
shelocta,pa,122
shelter cove,ca,477
shelter island heights,ny,1264
shelton,ne,1061
shelton,ct,41397
shelton,wa,19296
shenandoah,pa,18043
shenandoah,tx,2885
shenandoah,la,20481
shenandoah,va,2323
shenandoah,ia,4959
shenandoah farms,va,3598
shenandoah heights,pa,1384
shenandoah junction,wv,708
shenandoah retreat,va,569
shenandoah shores,va,867
shenorock,ny,2071
shepardsville,in,269
shepherd,mi,1504
shepherd,tx,2410
shepherd,mt,598
shepherdstown,wv,5045
shepherdsville,ky,12260
sheppton,pa,225
sherando,va,740
sherburn,mn,1095
sherburne,ny,1314
sheridan,co,6098
sheridan,mo,184
sheridan,or,8446
sheridan,ca,1337
sheridan,mi,649
sheridan,mt,701
sheridan,in,3121
sheridan,wy,19234
sheridan,ar,4731
sheridan,il,2712
sheridan lake,co,86
sherman,tx,67354
sherman,il,4701
sherman,ms,692
sherman,ny,689
sherman,sd,81
sherrard,il,598
sherrelwood,co,18616
sherrill,ia,179
sherrill,ar,76
sherrill,ny,3036
sherrodsville,oh,287
sherwood,oh,806
sherwood,or,19467
sherwood,nd,243
sherwood,wi,2985
sherwood,mi,302
sherwood,ar,31081
sherwood manor,ct,5443
sherwood shores,tx,1259
shevlin,mn,177
sheyenne,nd,192
shickley,ne,326
shickshinny,pa,823
shidler,ok,433
shields,mi,5961
shillington,pa,5288
shiloh,nj,497
shiloh,ga,472
shiloh,il,13090
shiloh,pa,11247
shiloh,sc,185
shiloh,al,278
shiloh,oh,626
shindler,sd,881
shiner,tx,2161
shingle springs,ca,4100
shinglehouse,pa,1075
shingletown,ca,2261
shinnecock hills,ny,2428
shinnston,wv,2129
shiocton,wi,920
ship bottom,nj,1143
shipman,il,599
shipman,va,342
shippensburg,pa,17265
shippensburg university,pa,2130
shippenville,pa,451
shippingport,pa,201
shiprock,nm,8956
shipshewana,in,704
shiremanstown,pa,1575
shirley,in,852
shirley,ar,276
shirley,ny,27186
shirleysburg,pa,143
shishmaref,ak,610
shively,ky,15800
shoal creek,al,1376
shoal creek drive,mo,328
shoal creek estates,mo,95
shoals,in,785
shoemakersville,pa,1380
shokan,ny,1217
sholes,ne,20
shongaloo,la,173
shongopovi,az,1067
shonto,az,543
shoreacres,tx,1608
shoreham,mi,844
shoreham,ny,536
shoreline,wa,56189
shoreview,mn,26794
shorewood,mn,7978
shorewood,il,17249
shorewood,wi,13338
shorewood forest,in,2512
shorewood hills,wi,2024
shorewood-tower hills-harbert,mi,1505
short,ok,328
short hills,nj,13092
short pump,va,26624
shorter,al,416
shortsville,ny,1423
shoshone,id,1502
shoshone,ca,8
shoshoni,wy,652
show low,az,10837
shreve,oh,1517
shreveport,la,287432
shrewsbury,mo,6123
shrewsbury,pa,3842
shrewsbury,wv,801
shrewsbury,nj,4122
shrub oak,ny,2356
shubert,ne,139
shubuta,ms,416
shueyville,ia,669
shullsburg,wi,1207
shumway,il,198
shungnak,ak,268
shuqualak,ms,462
siasconset,ma,201
sibley,ia,2509
sibley,mo,365
sibley,la,1168
sibley,il,254
sibley,nd,28
sicily island,la,483
sidell,il,584
sidman,pa,423
sidney,ia,1037
sidney,oh,21319
sidney,in,80
sidney,il,1210
sidney,ny,5212
sidney,ar,183
sidney,mt,6628
sidney,ne,6244
sidon,ms,482
sienna plantation,tx,16310
sierra blanca,tx,641
sierra brooks,ca,318
sierra city,ca,165
sierra madre,ca,11038
sierra view,pa,4695
sierra village,ca,598
sierra vista,az,51571
sierra vista southeast,az,15591
sierraville,ca,80
